,URL,Division,Location,School,Logo,Conference,Nickname,Colors
520,https://www.ncaa.com/schools/louisville,Division I,"Louisville, KY",University of Louisville,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/louisville.svg,Atlantic Coast,Cardinals,Red & Black
521,https://www.ncaa.com/schools/loyola-chicago,Division I,"Chicago, IL",Loyola University Chicago,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/loyola-chicago.svg,Missouri Valley,Ramblers,Maroon & Gold
522,https://www.ncaa.com/schools/loyola-maryland,Division I,"Baltimore, MD",Loyola University Maryland,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/loyola-maryland.svg,Patriot League,Greyhounds,Green & Grey
523,https://www.ncaa.com/schools/loyola-marymount,Division I,"Los Angeles, CA",Loyola Marymount University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/loyola-marymount.svg,West Coast,Lions,Crimson & Navy
524,https://www.ncaa.com/schools/lsu,Division I,"Baton Rouge, LA",Louisiana State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/lsu.svg,Southeastern,Fighting Tigers,Purple & Gold
525,https://www.ncaa.com/schools/lubbock-christian,Division II,"Lubbock, TX",Lubbock Christian University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/lubbock-christian.svg,Lone Star,Chaparrals,Blue and white
526,https://www.ncaa.com/schools/luther,Division III,"Decorah, IA",Luther College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/luther.svg,American Rivers,Norse,Blue & White
527,https://www.ncaa.com/schools/lycoming,Division III,"Williamsport, PA",Lycoming College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/lycoming.svg,Middle Atlantic  Freedom,Warriors,Blue & Gold
528,https://www.ncaa.com/schools/lynchburg,Division III,"Lynchburg, VA",University of Lynchburg ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/lynchburg.svg,Old Dominion Athletic Conf.,Hornets,Grey & Crimson
529,https://www.ncaa.com/schools/lyndon-st,Division III,"Lyndonville, VT",Lyndon State College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/lyndon-st.svg,North Atlantic,Hornets,"Forest Green, White & Gold"
530,https://www.ncaa.com/schools/lynn,Division II,"Boca Raton, FL",Lynn University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/lynn.svg,Sunshine State,Fighting Knights,"Royal Blue, White & Gray"
531,https://www.ncaa.com/schools/macalester,Division III,"St. Paul, MN",Macalester College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/macalester.svg,Minnesota Intercollegiate Athletic,Scots,Orange & Blue
532,https://www.ncaa.com/schools/macmurray,Division III,"Jacksonville, IL",MacMurray College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/macmurray.svg,St. Louis Intercollegiate Athletic,Highlanders,Scarlet & Navy
533,https://www.ncaa.com/schools/maine,Division I,"Orono, ME",University of Maine,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/maine.svg,America East,Black Bears,Blue & White
534,https://www.ncaa.com/schools/maine-maritime,Division III,"Castine, ME",Maine Maritime Academy,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/maine-maritime.svg,North Atlantic,Mariners,Royal Blue & Gold
535,https://www.ncaa.com/schools/malone,Division II,"Canton, OH",Malone University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/malone.svg,Great Midwest Athletic,Pioneers,"Red, White & Blue"
536,https://www.ncaa.com/schools/manchester,Division III,"North Manchester, IN",Manchester University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/manchester.svg,Heartland Collegiate Athletic,Spartans,Black & Gold
537,https://www.ncaa.com/schools/manhattan,Division I,"Riverdale, NY",Manhattan College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/manhattan.svg,Metro Atlantic Athletic,Jaspers,Green & White
538,https://www.ncaa.com/schools/manhattanville,Division III,"Purchase, NY",Manhattanville College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/manhattanville.svg,Skyline,Valiants,Crimson & White
539,https://www.ncaa.com/schools/mansfield,Division II,"Mansfield, PA",Mansfield Univ. of Pennsylvania,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mansfield.svg,Pennsylvania State Athletic,Mountaineers,Red & Black
540,https://www.ncaa.com/schools/maranatha-baptist,Division III,"Watertown, WI",Maranatha Baptist University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/maranatha-baptist.svg,,Sabercats,Navy Blue & Gold
541,https://www.ncaa.com/schools/marian-wi,Division III,"Fond Du Lac, WI",Marian University ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/marian-wi.svg,Northern Athletics Collegiate,Sabres,Royal & White
542,https://www.ncaa.com/schools/marietta,Division III,"Marietta, OH",Marietta College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/marietta.svg,Ohio Athletic,Pioneers,Navy Blue & White
543,https://www.ncaa.com/schools/marist,Division I,"Poughkeepsie, NY",Marist College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/marist.svg,Metro Atlantic Athletic,Red Foxes,Red & White
544,https://www.ncaa.com/schools/marquette,Division I,"Milwaukee, WI",Marquette University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/marquette.svg,Big East,Golden Eagles,Blue & Gold
545,https://www.ncaa.com/schools/mars-hill,Division II,"Mars Hill, NC",Mars Hill University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mars-hill.svg,South Atlantic,Lions,Royal Blue & Gold
546,https://www.ncaa.com/schools/marshall,Division I,"Huntington, WV",Marshall University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/marshall.svg,USA,Thundering Herd,Kelly Green & White
547,https://www.ncaa.com/schools/martin-luther,Division III,"New Ulm, MN",Martin Luther College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/martin-luther.svg,Upper Midwest Athletic,Knights,"Black, Red & White"
548,https://www.ncaa.com/schools/mary,Division II,"Bismarck, ND",University of Mary,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mary.svg,Northern Sun Intercollegiate,Marauders,"Blue, White, Orange"
549,https://www.ncaa.com/schools/mary-baldwin,Division III,"Staunton, VA",Mary Baldwin University ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mary-baldwin.svg,USA South,Fighting Squirrels,"Black, White & Mary Gold"
550,https://www.ncaa.com/schools/mary-hardin-baylor,Division III,"Belton, TX",University of Mary Hardin-Baylor,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mary-hardin-baylor.svg,American Southwest,Crusaders,"Purple, Gold & White"
551,https://www.ncaa.com/schools/mary-washington,Division III,"Fredericksburg, VA",University of Mary Washington,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mary-washington.svg,Coast-To-Coast Athletic,Eagles,"Navy, Gray & White"
552,https://www.ncaa.com/schools/maryland,Division I,"College Park, MD",University of Maryland-College Park,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/maryland.svg,Big Ten,"Terrapins, Terps","Red, White, Black & Gold"
553,https://www.ncaa.com/schools/marymount-va,Division III,"Arlington, VA",Marymount University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/marymount-va.svg,Atlantic East,Saints,Royal Blue & White
554,https://www.ncaa.com/schools/maryville-mo,Division II,"St. Louis, MO",Maryville University of Saint Louis,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/maryville-mo.svg,Great Lakes Valley,Saints,Red & White
555,https://www.ncaa.com/schools/maryville-tn,Division III,"Maryville, TN",Maryville College ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/maryville-tn.svg,USA South Athletic,Scots,Orange & Garnet
556,https://www.ncaa.com/schools/marywood,Division III,"Scranton, PA",Marywood University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/marywood.svg,Atlantic East,Pacers,"Forest Green, Gold & White"
557,https://www.ncaa.com/schools/mass-maritime,Division III,"Buzzards Bay, MA",Massachusetts Maritime Academy,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mass-maritime.svg,Massachusetts State Collegiate Athletic,Buccaneers,Navy Blue & Gold
558,https://www.ncaa.com/schools/massachusetts,Division I,"Amherst, MA",University of Massachusetts,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/massachusetts.svg,Atlantic 10,Minutemen,Maroon & White
559,https://www.ncaa.com/schools/mcdaniel,Division III,"Westminster, MD",McDaniel College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mcdaniel.svg,Centennial,Green Terror,Green & Gold
560,https://www.ncaa.com/schools/mckendree,Division II,"Lebanon, IL",McKendree University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mckendree.svg,Great Lakes Valley,Bearcats,"Purple, White"
561,https://www.ncaa.com/schools/mcla,Division III,"North Adams, MA",Massachusetts College of Liberal Arts,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mcla.svg,Massachusetts State Collegiate Athletic,Trailblazers,Navy & Gold
562,https://www.ncaa.com/schools/mcmurry,Division III,"Abilene, TX",McMurry University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mcmurry.svg,American Southwest,War Hawks,Maroon & White
563,https://www.ncaa.com/schools/mcneese-st,Division I,"Lake Charles, LA",McNeese State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mcneese-st.svg,Southland,Cowboys,Blue & Gold
564,https://www.ncaa.com/schools/md-east-shore,,,,,,,
565,https://www.ncaa.com/schools/me-farmington,Division III,"Farmington, ME","University of Maine, Farmington",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/me-farmington.svg,North Atlantic,Beavers,Maroon and White
566,https://www.ncaa.com/schools/me-presque-isle,Division III,"Presque Isle, ME",University of Maine at Presque Isle,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/me-presque-isle.svg,North Atlantic,Owls,Blue & gold
567,https://www.ncaa.com/schools/medaille,Division III,"Buffalo, NY",Medaille College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/medaille.svg,Allegheny Mountain Collegiate,Mavericks,"Navy, Yellow & White"
568,https://www.ncaa.com/schools/medgar-evers,Division III,"Brooklyn, NY",Medgar Evers College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/medgar-evers.svg,City University of New York Athletic,Cougars,Gold & Black
569,https://www.ncaa.com/schools/memphis,Division I,"Memphis, TN",University of Memphis,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/memphis.svg,American Athletic,Tigers,Blue & Gray
570,https://www.ncaa.com/schools/menlo,"Atherton, CA",,Menlo College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/menlo.svg,,Oaks,Navy & White
571,https://www.ncaa.com/schools/mercer,Division I,"Macon, GA",Mercer University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mercer.svg,Southern,Bears,Orange & Black
572,https://www.ncaa.com/schools/merchant-marine,Division III,"Kings Point, NY",U.S. Merchant Marine Academy,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/merchant-marine.svg,Skyline,Mariners,Blue & Gray
573,https://www.ncaa.com/schools/mercy,Division II,"Dobbs Ferry, NY",Mercy College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mercy.svg,East Coast,Mavericks,"Blue, White and Gray"
574,https://www.ncaa.com/schools/mercyhurst,Division II,"Erie, PA",Mercyhurst College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mercyhurst.svg,Pennsylvania State Athletic,Lakers,"Green, Blue"
575,https://www.ncaa.com/schools/meredith,Division III,"Raleigh, NC",Meredith College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/meredith.svg,,,"Maroon, Black & White"
576,https://www.ncaa.com/schools/merrimack,Division I,"North Andover, MA",Merrimack College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/merrimack.svg,Northeast,Warriors,"Navy Blue, Gold & White"
577,https://www.ncaa.com/schools/messiah,Division III,"Mechanicsburg, PA",Messiah College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/messiah.svg,Middle Atlantic  Commonwealth,Falcons,Navy & White
578,https://www.ncaa.com/schools/methodist,Division III,"Fayetteville, NC",Methodist University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/methodist.svg,USA South Athletic,Monarchs,Green & Gold
579,https://www.ncaa.com/schools/metro-st,Division II,"Denver, CO",Metropolitan St. University of Denver,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/metro-st.svg,Rocky Mountain Athletic,Roadrunners,Navy Blue & Red
580,https://www.ncaa.com/schools/miami-fl,Division I,"Coral Gables, FL",University of Miami,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/miami-fl.svg,Atlantic Coast,Hurricanes,Orange & Green
581,https://www.ncaa.com/schools/miami-oh,Division I,"Oxford, OH",Miami University (Ohio),https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/miami-oh.svg,Mid-American,RedHawks,Red & White
582,https://www.ncaa.com/schools/michigan,Division I,"Ann Arbor, MI",University of Michigan,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/michigan.svg,Big Ten,Wolverines,Maize & Blue
583,https://www.ncaa.com/schools/michigan-st,Division I,"East Lansing, MI",Michigan State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/michigan-st.svg,Big Ten,Spartans,Green & White
584,https://www.ncaa.com/schools/michigan-tech,Division II,"Houghton, MI",Michigan Technological University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/michigan-tech.svg,Great Lakes Intercollegiate Athletic,Huskies,"Silver, Gold & Black"
585,https://www.ncaa.com/schools/middle-tenn,Division I,"Murfreesboro, TN",Middle Tennessee State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/middle-tenn.svg,USA,Blue Raiders,Royal Blue & White
586,https://www.ncaa.com/schools/middlebury,Division III,"Middlebury, VT",Middlebury College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/middlebury.svg,New England Small College Athletic,Panthers,Blue & White
587,https://www.ncaa.com/schools/midwestern-st,Division II,"Wichita Falls, TX",Midwestern State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/midwestern-st.svg,Lone Star,Mustangs,Maroon and Gold
588,https://www.ncaa.com/schools/miles,Division II,"Fairfield, AL",Miles College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/miles.svg,Southern Intercol. Ath. Conf.,Golden Bears,Purple & Gold
589,https://www.ncaa.com/schools/millersville,Division II,"Millersville, PA",Millersville University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/millersville.svg,Pennsylvania State Athletic,Marauders,Black & Gold
590,https://www.ncaa.com/schools/millikin,Division III,"Decatur, IL",Millikin University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/millikin.svg,College  of Illinois &amp; Wisconsin,Big Blue,Blue & White
591,https://www.ncaa.com/schools/mills,Division III,"Oakland, CA",Mills College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mills.svg,,,Blue and Gold
592,https://www.ncaa.com/schools/millsaps,Division III,"Jackson, MS",Millsaps College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/millsaps.svg,Southern Athletic Association,Majors,Purple & White
593,https://www.ncaa.com/schools/milwaukee,Division I,"Milwaukee, WI","University of Wisconsin, Milwaukee",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/milwaukee.svg,Horizon League,Panthers,Black & Gold
594,https://www.ncaa.com/schools/minn-crookston,Division II,"Crookston, MN",University of Minnesota-Crookston,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/minn-crookston.svg,Northern Sun Intercollegiate,Golden Eagles,Maroon & Gold
595,https://www.ncaa.com/schools/minn-duluth,Division II,"Duluth, MN",University of Minnesota-Duluth,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/minn-duluth.svg,Northern Sun Intercollegiate,Bulldogs,Maroon & Gold
596,https://www.ncaa.com/schools/minn-morris,Division III,"Morris, MN",University of Minnesota-Morris,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/minn-morris.svg,Upper Midwest Athletic,Cougars,Maroon & Gold
597,https://www.ncaa.com/schools/minn-st-mankato,Division II,"Mankato, MN",Minnesota State University-Mankato,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/minn-st-mankato.svg,Northern Sun Intercollegiate,Mavericks,Purple & Gold
598,https://www.ncaa.com/schools/minn-st-moorhead,Division II,"Moorhead, MN",Minnesota State Univ.-Moorhead,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/minn-st-moorhead.svg,NON-NCAA ORG,Dragons,Scarlet & White
599,https://www.ncaa.com/schools/minnesota,Division I,"Minneapolis, MN",University of Minnesota,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/minnesota.svg,Big Ten,Golden Gophers,Maroon & Gold
600,https://www.ncaa.com/schools/minot-st,Division II,"Minot, ND",Minot State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/minot-st.svg,Northern Sun Intercollegiate,Beavers,Red & Green
601,https://www.ncaa.com/schools/misericordia,Division III,"Dallas, PA",Misericordia University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/misericordia.svg,Middle Atlantic  Freedom,Cougars,Royal Blue & Gold
602,https://www.ncaa.com/schools/mississippi-col,Division II,"Clinton, MS",Mississippi College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mississippi-col.svg,Gulf South,Choctaws,Navy Blue & Old Gold
603,https://www.ncaa.com/schools/mississippi-st,Division I,"Mississippi State, MS",Mississippi State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mississippi-st.svg,Southeastern,Bulldogs,Maroon & White
604,https://www.ncaa.com/schools/mississippi-val,Division I,"Itta Bena, MS",Mississippi Valley State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mississippi-val.svg,Southwestern Athletic Conf.,Delta Devils,Forest Green & White
605,https://www.ncaa.com/schools/missouri,Division I,"Columbia, MO",University of Missouri,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/missouri.svg,Southeastern,Tigers,Old Gold & Black
606,https://www.ncaa.com/schools/missouri-snt,Division II,"Rolla, MO",Missouri S&T,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/missouri-snt.svg,Great Lakes Valley,Miners,"Silver, Gold & Green"
607,https://www.ncaa.com/schools/missouri-st,Division I,"Springfield, MO",Missouri State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/missouri-st.svg,Missouri Valley,Bears,Maroon & White
608,https://www.ncaa.com/schools/mit,Division III,"Cambridge, MA",MIT,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mit.svg,New England Women's and Men's Athletic,Engineers,Cardinal & Gray
609,https://www.ncaa.com/schools/mitchell,Division III,"New London, CT",Mitchell College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mitchell.svg,New England Collegiate,Mariners,"Red, white & black"
610,https://www.ncaa.com/schools/mo-southern-st,Division II,"Joplin, MO",Missouri Southern St. University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mo-southern-st.svg,Mid-America Intercollegiate Athletics Association,Lions,Green & Gold
611,https://www.ncaa.com/schools/mo-st-louis,Division II,"St. Louis, MO",University of Missouri-St. Louis,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mo-st-louis.svg,Great Lakes Valley,Tritons,Red & Gold
612,https://www.ncaa.com/schools/mo-western-st,Division II,"St. Joseph, MO",Missouri Western St. University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mo-western-st.svg,Mid-America Intercollegiate Athletics Association,Griffons,Black & Gold
613,https://www.ncaa.com/schools/molloy,Division II,"Rockville Centre, NY",Molloy College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/molloy.svg,East Coast,Lions,Maroon & White
614,https://www.ncaa.com/schools/monmouth,Division I,"West Long Branch, NJ",Monmouth University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/monmouth.svg,Metro Atlantic Athletic,Hawks,Midnight Blue & White
615,https://www.ncaa.com/schools/monmouth-il,Division III,"Monmouth, IL",Monmouth College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/monmouth-il.svg,Midwest,Fighting Scots,Red & White
616,https://www.ncaa.com/schools/mont-st-billings,Division II,"Billings, MT",Montana St. University Billings,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mont-st-billings.svg,Great Northwest Athletic,Yellowjackets,Navy & Gold
617,https://www.ncaa.com/schools/montana,Division I,"Missoula, MT",University of Montana,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/montana.svg,Big Sky,Grizzlies,Maroon and Silver
618,https://www.ncaa.com/schools/montana-st,Division I,"Bozeman, MT",Montana State University-Bozeman,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/montana-st.svg,Big Sky,Bobcats,Blue & Gold
619,https://www.ncaa.com/schools/montclair-st,Division III,"Montclair, NJ",Montclair State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/montclair-st.svg,New Jersey Athletic,Red Hawks,Red & White
620,https://www.ncaa.com/schools/montevallo,Division II,"Montevallo, AL",University of Montevallo,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/montevallo.svg,Gulf South,Falcons,Purple & Gold
621,https://www.ncaa.com/schools/moravian,Division III,"Bethlehem, PA",Moravian College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/moravian.svg,Landmark,Greyhounds,Navy Blue & Grey
622,https://www.ncaa.com/schools/morehead-st,Division I,"Morehead, KY",Morehead State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/morehead-st.svg,Ohio Valley,Eagles,Blue & Gold
623,https://www.ncaa.com/schools/morehouse,Division II,"Atlanta, GA",Morehouse College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/morehouse.svg,Southern Intercol. Ath. Conf.,Maroon Tigers,Maroon & White
624,https://www.ncaa.com/schools/morgan-st,Division I,"Baltimore, MD",Morgan State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/morgan-st.svg,Mid-Eastern Athletic Conf.,Bears,Blue & Orange
625,https://www.ncaa.com/schools/morningside,"Sioux City, IA",,Morningside College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/morningside.svg,,Mustangs,Maroon & White
626,https://www.ncaa.com/schools/morris-brown,"Atlanta, GA",,Morris Brown College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/morris-brown.svg,,Wolverines,Purple & Black
627,https://www.ncaa.com/schools/mount-holyoke,Division III,"South Hadley, MA",Mount Holyoke College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mount-holyoke.svg,,,Blue & White
628,https://www.ncaa.com/schools/mount-ida,"Newton, MA",,Mount Ida College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mount-ida.svg,Great Northeast Athletic,Mustangs,Green & White
629,https://www.ncaa.com/schools/mount-olive,Division II,"Mount Olive, NC",Mount Olive College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mount-olive.svg,Carolinas,Trojans,Green & White
630,https://www.ncaa.com/schools/mount-union,Division III,"Alliance, OH",Mount Union College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mount-union.svg,Ohio Athletic,Purple Raiders,Purple & White
631,https://www.ncaa.com/schools/msoe,Division III,"Milwaukee, WI",Milwaukee School of Engineering,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/msoe.svg,Northern Athletics Collegiate,Raiders,Red & White
632,https://www.ncaa.com/schools/mt-aloysius,Division III,"Cresson, PA",Mount Aloysius College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mt-aloysius.svg,Allegheny Mountain Collegiate,Mounties,Blue & Silver
633,https://www.ncaa.com/schools/mt-mary,Division III,"Milwaukee, WI",Mount Mary College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mt-mary.svg,NON-NCAA ORG,,Navy & Gold
634,https://www.ncaa.com/schools/mt-st-joseph,Division III,"Cincinnati, OH",Mount St. Joseph University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mt-st-joseph.svg,Heartland Collegiate Athletic,Lions,Blue & Gold
635,https://www.ncaa.com/schools/mt-st-mary-ny,Division III,"Newburgh, NY",Mount Saint Mary College ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mt-st-mary-ny.svg,Skyline,Knights,"Royal Blue, Black & White"
636,https://www.ncaa.com/schools/mt-st-marys,Division I,"Emmitsburg, MD",Mount St. Mary's University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mt-st-marys.svg,Northeast,Mountaineers,Blue & White
637,https://www.ncaa.com/schools/mt-st-vincent,Division III,"Bronx, NY",College of Mount Saint Vincent,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/mt-st-vincent.svg,Skyline,Dolphins,White and Gold
638,https://www.ncaa.com/schools/muhlenberg,Division III,"Allentown, PA",Muhlenberg College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/muhlenberg.svg,Centennial,Mules,Cardinal & Grey
639,https://www.ncaa.com/schools/murray-st,Division I,"Murray, KY",Murray State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/murray-st.svg,Ohio Valley,Racers,Navy & Gold
640,https://www.ncaa.com/schools/muskingum,Division III,"New Concord, OH",Muskingum University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/muskingum.svg,Ohio Athletic,Fighting Muskies,Black & Magenta
641,https://www.ncaa.com/schools/navy,Division I,"Annapolis, MD",U.S. Naval Academy,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/navy.svg,Patriot League,Midshipmen,Navy Blue & Gold
642,https://www.ncaa.com/schools/nazareth,Division III,"Rochester, NY",Nazareth College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/nazareth.svg,Empire 8,Golden Flyers,Purple & Gold
643,https://www.ncaa.com/schools/nc-at,Division I,"Greensboro, NC",North Carolina A&T State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/nc-at.svg,Big South,Aggies,Blue & Gold
644,https://www.ncaa.com/schools/nc-central,Division I,"Durham, NC",North Carolina Central University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/nc-central.svg,Mid-Eastern Athletic Conf.,Eagles,Maroon & Gray
645,https://www.ncaa.com/schools/nc-wesleyan,Division III,"Rocky Mount, NC",North Carolina Wesleyan College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/nc-wesleyan.svg,USA South Athletic,Battling Bishops,Navy Blue & Vegas Gold
646,https://www.ncaa.com/schools/neb-kearney,Division II,"Kearney, NE",University of Nebraska-Kearney,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/neb-kearney.svg,NON-NCAA ORG,"Antelopes, Lopers",Royal Blue & Light Old Gold
647,https://www.ncaa.com/schools/neb-omaha,Division I,"Omaha, NE",University of Nebraska-Omaha,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/neb-omaha.svg,The Summit League,Mavericks,Black & Crimson
